HGNC	Mouse symbol	EnsembleID	baseMean	WT1	WT2	WT3	WT4	HT1	HT2	HT3	HT4	HM1	HM2	HM3	HM4
ATP8B1	Atp8b1	ENSMUSG00000039529	133.378929132694	120.280544408024	133.961912046502	150.463149953781	138.839702113765	NA	NA	NA	NA	87.2986487697228	133.877431880979	110.069794763314	98.0111464728452
PKN3	Pkn3	ENSMUSG00000026785	45.6017322381547	45.8990474187299	43.3630763411714	62.275456643501	88.1195324250421	NA	NA	NA	NA	43.3088809016782	44.1897187830816	43.1751169173316	29.9583159787726
EXOC3L1	Exoc3l	ENSMUSG00000043251	69.9519620772161	94.5537221887727	74.5167108601423	86.2892287924704	80.798206077784	NA	NA	NA	NA	70.8404823218877	72.474548300279	61.8645458361571	46.8309170656387
OSR1	Osr1	ENSMUSG00000048387	51.3686558479377	57.8096218173904	53.2602216720799	69.5709828940049	58.2731125985565	NA	NA	NA	NA	51.3644009158842	44.3555210640895	48.5867026236128	30.145042223881
MPZL2	Mpzl2	ENSMUSG00000032092	64.5493189083183	65.321689490279	77.4968782000158	87.2122073005227	85.6114436708285	NA	NA	NA	NA	65.8135011474504	64.103140919934	49.0733904919524	57.0140002982425
RRAS	Rras	ENSMUSG00000038387	164.860182041217	171.183915954099	214.730732074634	160.171576177368	186.815236620632	NA	NA	NA	NA	154.418698126813	145.777654418112	159.662912563973	145.992023586479
CREB5	Creb5	ENSMUSG00000053007	138.231334119259	125.723880967493	186.311495325376	176.248813937896	107.558527688883	NA	NA	NA	NA	97.2829818600244	120.586713586757	127.329289507437	83.1925253300498
SCML4	Scml4	ENSMUSG00000044770	84.7521594841286	78.2620776179875	57.1761337396231	44.4079201906634	87.0834939763703	NA	NA	NA	NA	122.768203365009	73.3545697857482	88.3082932355365	88.7670870777918
PLK4	Plk4	ENSMUSG00000025758	149.105990925911	119.743468283968	112.296528498781	119.658028824127	109.029555657189	NA	NA	NA	NA	117.987315115627	195.892764510624	143.954211411847	132.183234781396
FGF23	Fgf23	ENSMUSG00000000182	19.2563733028612	25.6638903789672	25.1848067157954	24.2175826076524	23.7267719514292	NA	NA	NA	NA	12.7279211025294	16.8300552980914	12.6378990377255	16.2329605129514
S100A11	S100a11	ENSMUSG00000027907	45.9368234266817	42.2665969013876	72.6485518910312	58.6167117103539	57.3695625172923	NA	NA	NA	NA	44.3759380595098	43.8016641302191	28.5409274388752	43.1874964527567
BAIAP2L2	Baiap2l2	ENSMUSG00000018126	40.7428362200473	68.4619600732747	39.3145835061229	30.6684116957301	66.2722084375104	NA	NA	NA	NA	19.3624319391414	34.6565549204588	36.8267506329475	14.3521157690812
CYP39A1	Cyp39a1	ENSMUSG00000023963	44.9887580723139	56.4789254219968	59.5084097215237	58.7946050074371	42.0609923478091	NA	NA	NA	NA	31.8394754799465	44.9479471879025	47.3141758697649	29.0961637590328
FBXO47	Fbxo47	ENSMUSG00000070336	21.3225114313401	18.4134642464594	30.8073238884676	30.4694151281765	15.365225310417	NA	NA	NA	NA	10.0991315265653	19.8626165887874	14.2249178921364	12.0646680333957
ZNF559-ZNF177	Zfp965	ENSMUSG00000078896	136.360930927189	118.950424431102	115.839765618086	116.996198895167	127.158517004402	NA	NA	NA	NA	152.221791019483	161.724123953183	120.899781340307	150.390766386881
MAGEE2	Magee2	ENSMUSG00000031224	126.865689344835	127.756893852726	124.891923748315	110.49271968125	84.2479286214113	NA	NA	NA	NA	132.887327155332	148.502069827586	137.586444395473	133.584945865512
TMEM39A	Tmem39a	ENSMUSG00000002845	165.579024265454	178.578348991394	203.154546948921	182.388066866345	180.396300597646	NA	NA	NA	NA	160.063792860363	149.66423508105	173.214700795012	131.138916983888
KL	Kl	ENSMUSG00000058488	84.9097345237546	85.4064962840501	71.2630641949792	75.7257616105053	65.4065011558569	NA	NA	NA	NA	89.8288366687532	75.8375390887305	97.0918010599184	124.346657864632
NUDT17	Nudt17	ENSMUSG00000028100	131.032014918169	161.007159947127	152.425059861216	137.564304747631	149.359164233727	NA	NA	NA	NA	119.79732472327	119.750557946005	112.858167021477	144.130367748158
MUC2	Muc2	ENSMUSG00000025515	24.3750306549367	10.1658676033226	14.591041362258	28.8178436405861	7.81884909820911	NA	NA	NA	NA	29.1764979416272	6.34576999104315	16.9701817291952	114.383621726478
SGK2	Sgk2	ENSMUSG00000017868	31.8229447521914	37.2612179834665	49.1926223985393	46.4922537325438	27.0214902806683	NA	NA	NA	NA	18.3890164959977	33.1556696999399	26.67350430453	22.4847512261102
HLA-DRB5	H2-Eb1	ENSMUSG00000060586	30.7257014870838	20.6417235174942	44.7973670008919	45.8995692613034	35.8381911406063	NA	NA	NA	NA	34.5702146970345	16.2089025911407	21.1419935987874	20.5779856357414
CYP1B1	Cyp1b1	ENSMUSG00000024087	148.943444262867	141.717264880678	172.429316758119	166.462664638939	140.248307582489	NA	NA	NA	NA	134.26654599779	131.984732294854	112.217592615146	128.495632127223
SPATA21	Spata21	ENSMUSG00000045004	24.0577067430711	27.5757427785831	22.3584179136558	19.5525112148792	53.2900859242919	NA	NA	NA	NA	20.0789877380522	10.056964135939	15.0286328775335	21.2081446619052
GSAP	Gsap	ENSMUSG00000039934	157.721612694572	144.049305270216	147.711625201648	118.565548906408	129.96111401775	NA	NA	NA	NA	169.16934413075	149.003796944269	172.834359579612	192.589887814245
SLC16A5	Slc16a5	ENSMUSG00000045775	43.0080474798938	27.9688394683733	36.6791390637503	30.8074605724391	45.3124628920516	NA	NA	NA	NA	48.6217639122398	42.5158144971607	49.3740809838103	62.2787188093485
SRGN	Srgn	ENSMUSG00000020077	124.118560061163	129.962347580777	141.364952185967	142.56185508451	143.088287587401	NA	NA	NA	NA	109.128786645526	129.482003965414	76.6545447055996	124.831198567555
THSD7B	Thsd7b	ENSMUSG00000042581	147.936608524494	247.159368430082	132.501149003299	197.074371019691	123.138667801167	NA	NA	NA	NA	107.852902847948	162.333727759203	139.037763844457	94.8153750913364
SMCO3	Smco3	ENSMUSG00000043298	89.0345009181164	103.967311357363	120.940638430638	112.324936577908	64.4655120977982	NA	NA	NA	NA	72.724209752713	82.8270283513289	72.7666731049542	70.9652347004782
ZFP36	Zfp36	ENSMUSG00000044786	92.4287876576724	111.575175392885	120.034698245034	108.482509378497	93.2618000583861	NA	NA	NA	NA	67.806493478018	75.4960548084197	63.8503340473921	106.349558187015
MYO5C	Myo5c	ENSMUSG00000033590	188.755352567154	203.653540249999	203.900807500421	189.113746385533	248.165494689806	NA	NA	NA	NA	135.460974368452	179.951522851028	203.60981103681	168.869525989402
LTBR	Ltbr	ENSMUSG00000030339	153.97422208677	191.56649607192	163.084137551587	147.569614975429	192.633310027015	NA	NA	NA	NA	154.551809886223	159.381972427874	125.332143665598	124.924481978973
SCML2	Scml2	ENSMUSG00000000037	38.9803622996717	30.0487501775908	21.8140226663492	14.702253530964	16.2233631126977	NA	NA	NA	NA	22.2156207179398	16.0861614529895	40.9161247981521	77.0438510391211
FBXO36	Fbxo36	ENSMUSG00000073633	45.4194398531807	46.3354735845621	58.4359237162465	44.5702545529318	48.7139349637387	NA	NA	NA	NA	31.346978049644	34.2610075420974	46.0421449046334	29.1481963772823
CARTPT	Cartpt	ENSMUSG00000021647	93.8142200928506	81.9553481593133	71.828415458153	94.678217212749	90.4487992540438	NA	NA	NA	NA	74.4691457079717	111.023691142715	165.569948113521	117.423233467561
TBXAS1	Tbxas1	ENSMUSG00000029925	66.1452247413917	46.9052112955358	65.3441116839233	45.2600037619456	64.9360052963283	NA	NA	NA	NA	70.9025854296433	71.3994186469679	69.2572153152697	85.7174322329849
WDR31	Wdr31	ENSMUSG00000028391	186.763433812657	144.296049888581	173.809111376294	170.397435523145	189.851608647195	NA	NA	NA	NA	185.930455306507	229.628455720013	206.857076656161	191.709029245145
ATOH8	Atoh8	ENSMUSG00000037621	28.6001450845515	38.8860349517539	32.6029410734066	33.8942489064542	29.7737728032987	NA	NA	NA	NA	13.0993995631277	21.6759010039437	28.0277922808722	27.4579482216408
ATP7A	Atp7a	ENSMUSG00000033792	153.6594245152	131.282392474107	131.033662601961	154.122356464381	142.343086313697	NA	NA	NA	NA	157.027905222892	144.32469240444	165.463579178732	231.062242770407
CWH43	Cwh43	ENSMUSG00000029154	149.404134111655	155.109906652016	141.760719697616	156.981840753052	196.688604849352	NA	NA	NA	NA	137.387760877912	116.334064787404	123.00598515408	138.133367786727
ZNF449	Zfp449	ENSMUSG00000073176	120.629529371509	111.608319751335	99.7953392483407	105.904881031389	117.84381559615	NA	NA	NA	NA	126.183504618858	142.344740573169	130.628658392038	123.751178520585
ALDH3A1	Aldh3a1	ENSMUSG00000019102	28.4814301437931	50.9023707315717	40.0329268446792	22.5980819389739	25.1340347610471	NA	NA	NA	NA	36.0275130312454	21.3063206256988	11.5796707166852	7.68911237172592
CNN1	Cnn1	ENSMUSG00000001349	23.2783712978763	36.8768724253966	45.7606634332563	22.220176449667	15.5432436420564	NA	NA	NA	NA	6.83634802694985	38.7356695638533	13.7234703656268	5.67989022734862
GAB3	Gab3	ENSMUSG00000032750	34.1690902979926	31.3523623699761	23.7137752956504	24.8925988140205	25.5763982910511	NA	NA	NA	NA	36.0332099929928	38.9548344234095	35.3452078481624	35.9390802894202
POMC	Pomc	ENSMUSG00000020660	26.2189930251003	24.9921665591318	15.6996487664945	24.3899332508844	23.9775317199425	NA	NA	NA	NA	36.8185530822683	36.0922488140439	29.8294908473724	28.5251281185014
SYNGR2	Syngr2	ENSMUSG00000048277	160.424379613855	157.72530040257	161.13006495245	188.384552760934	178.571720409585	NA	NA	NA	NA	119.471097403501	133.435730075313	141.927693771876	162.118235685549
ERFE	Erfe	ENSMUSG00000047443	30.9039250919942	35.7513572442988	22.2201398997405	52.1476354627741	36.1015536926868	NA	NA	NA	NA	33.8554455175734	22.2075873871004	17.9028465065271	12.9688724639807
ATP10B	Atp10b	ENSMUSG00000055415	36.7064862035383	44.5736778516111	48.6626815708214	41.7122037557081	34.5041875659893	NA	NA	NA	NA	16.111776723855	35.779305096068	36.7634858645848	22.9695791376235
LRRC29	Lrrc29	ENSMUSG00000041679	118.21200681687	106.447526736221	151.088323025367	123.526775842659	132.385020536582	NA	NA	NA	NA	126.713800523639	81.6720304465371	108.894196507864	84.0068885701934
CEP72	Cep72	ENSMUSG00000021572	59.1390283721756	91.9439775474539	47.1131621090519	74.0136225607313	57.0293681994813	NA	NA	NA	NA	44.5344952154907	42.3616049317864	59.6119987658825	42.6784073371406
PKMYT1	Pkmyt1	ENSMUSG00000023908	171.03649335207	159.385082545496	181.447682319967	206.353655125842	189.049274211899	NA	NA	NA	NA	174.743279171851	144.200944839449	144.42185755482	138.009774887377
TMEM72	Tmem72	ENSMUSG00000048108	61.0557572553215	39.6696674567353	53.9267907515524	42.2485342771396	61.5937251173756	NA	NA	NA	NA	71.3059489979394	53.3526574643879	62.7069600075269	82.5788331423221
PDLIM2	Pdlim2	ENSMUSG00000022090	180.302526995706	257.348711681659	236.909144810636	230.969384784956	135.308965423403	NA	NA	NA	NA	119.352762033207	177.412052523132	198.692266981759	154.322432678371
RBPMS	Rbpms	ENSMUSG00000031586	86.836728198251	85.6695336748498	94.5003166223448	104.831316844442	113.10527872669	NA	NA	NA	NA	77.7807866333137	64.807108042162	89.9166484599538	74.8878619888993
ATP6AP1L	Atp6ap1l	ENSMUSG00000078958	169.956376980366	165.487292934765	131.422100906649	158.696386691731	153.475750674056	NA	NA	NA	NA	163.731250642587	173.727308460069	187.162540617267	210.623104510175
SPTBN5	Sptbn5	ENSMUSG00000074899	139.990491900124	146.328397279951	170.823196271743	132.986892045872	179.975848929779	NA	NA	NA	NA	131.839125305268	113.173574819062	112.297921597979	151.937596289073
TBX18	Tbx18	ENSMUSG00000032419	85.811402389712	83.7772897136534	89.0722168992927	115.592854976996	101.807155169177	NA	NA	NA	NA	95.6522806893745	78.3834738849698	72.2440775153187	61.5874154735262
ZBTB8B	Zbtb8b	ENSMUSG00000048485	145.723418612348	136.503112661396	123.156750014186	132.459272285417	158.591980590703	NA	NA	NA	NA	150.636513469586	164.927830164023	175.033110124933	162.650478817721
C19orf81	1700008O03Rik	ENSMUSG00000008028	28.5850641155543	19.7592978802392	27.4670549249848	26.9194250470297	13.3556836830986	NA	NA	NA	NA	44.0759126297988	40.8936546013665	25.7647307950004	27.1336859125491
CFAP45	Cfap45	ENSMUSG00000026546	96.1418428714016	78.5557758710255	84.4391854311554	92.7404935581889	81.2199420076275	NA	NA	NA	NA	113.285147805416	128.94889989109	117.1725087445	78.1477399680707
ADAMTS14	Adamts14	ENSMUSG00000059901	34.2556604671841	29.8798495249171	25.3224240537774	27.4174222970046	26.6753112165913	NA	NA	NA	NA	38.7485315555765	21.4827445664599	37.6408141306598	77.5636232467582
EXO1	Exo1	ENSMUSG00000039748	44.1063572366264	23.2038584363979	30.8579364719409	18.7451613838965	33.7985745831467	NA	NA	NA	NA	28.3652023605922	41.3538460675628	88.9655107524761	54.0028174308453
MIR670HG	Mir670hg	ENSMUSG00000075020	55.9965045073269	54.4797330736204	120.892118282188	58.277113886143	54.9289547410734	NA	NA	NA	NA	53.1602740870362	53.9807154990986	45.7807704233066	37.2561755958108
COX6A2	Cox6a2	ENSMUSG00000030785	68.208882169562	57.7709788593896	93.1845849704077	89.714691279527	80.8042946012406	NA	NA	NA	NA	58.3271106993215	56.6278821588193	68.611418304327	63.6469336297457
ZNF416	Zfp418	ENSMUSG00000034538	73.7729383064146	58.7993050239558	58.9915232645334	72.8958884148519	66.7785010183843	NA	NA	NA	NA	82.6039989734961	87.4308985113564	79.5235265113043	76.9538751124406
SHISA2	Shisa2	ENSMUSG00000044461	60.4117641116154	48.4689410706436	53.2557304826788	55.2532519562856	60.1306342780978	NA	NA	NA	NA	69.875000228158	70.3116129070317	73.1400949316487	65.498319213509
CENPL	Cenpl	ENSMUSG00000026708	35.4667094167775	23.8607317500641	29.947530580652	27.4439440620465	32.8117885243122	NA	NA	NA	NA	43.221093996152	51.6323015881186	37.1519947496627	29.7370370366148
FOXD1	Foxd1	ENSMUSG00000078302	30.9427700842727	35.2575147722635	40.6587005244981	32.8133873195912	47.4763353057225	NA	NA	NA	NA	30.2914975491464	26.0515496804281	25.44856340417	27.3339853539295
TRIM72	Trim72	ENSMUSG00000042828	44.6691796527167	46.7974357088398	42.4960739650017	47.008708341236	64.3763801377964	NA	NA	NA	NA	38.5928945148205	40.167047489321	20.7577165206405	43.4993849106366
EMILIN2	Emilin2	ENSMUSG00000024053	104.566589921982	184.02256995096	128.732291826036	122.480718529792	103.974137595959	NA	NA	NA	NA	60.7728595747332	100.37987129407	132.584736412233	98.4869991075449
NAIP	Naip6	ENSMUSG00000078942	26.1097639988863	16.9190334377784	23.6132495848111	18.3743002553681	23.2614539160428	NA	NA	NA	NA	27.5862766255219	31.5432185691357	27.2049898694195	34.2385376919126
DNASE1L1	Dnase1l1	ENSMUSG00000019088	29.4182344905438	23.9267638622456	28.767957214928	29.8235614929798	12.6405687473433	NA	NA	NA	NA	35.4553365045214	26.5657622196497	40.8894002856882	44.7109330689158
LAG3	Lag3	ENSMUSG00000030124	143.748371948673	162.784934262422	161.194402111112	135.432579387581	169.459526067341	NA	NA	NA	NA	114.056396784902	137.197362711849	145.604176230124	124.863974482121
DNAH7	Dnah7b	ENSMUSG00000041144	171.0702112617	90.0629468318249	136.671305110112	110.316560789942	207.134287855048	NA	NA	NA	NA	207.226815580977	123.108350588044	179.553393899339	234.812929464919
FKBP7	Fkbp7	ENSMUSG00000002732	40.2715274524949	45.5215246941823	40.2800204631497	42.0804536276986	48.2286476527721	NA	NA	NA	NA	34.0009782439187	35.3783933962962	30.2265886370174	28.0037297451574
CST6	Cst6	ENSMUSG00000024846	103.57972384536	132.691518602028	125.282077693194	101.804993077886	92.2029443780363	NA	NA	NA	NA	106.621720848735	61.2770066127448	87.3617040534037	96.6720698155244
NFIL3	Nfil3	ENSMUSG00000056749	146.285290332902	105.496719305139	139.357407963311	154.008195972475	121.691571467732	NA	NA	NA	NA	143.865045502897	175.079938659168	176.67845588855	159.698374204867
ADORA2B	Adora2b	ENSMUSG00000018500	72.1040272309848	55.0213873943738	67.6968659028147	60.2335599466205	62.2418391797773	NA	NA	NA	NA	86.9467581903868	65.928369090225	71.7498318142615	92.6290362149248
IL18BP	Il18bp	ENSMUSG00000070427	169.620841640047	136.022756804392	146.499002744439	158.750786817528	152.196166231727	NA	NA	NA	NA	154.322966327923	170.290345434636	184.474638782969	210.90780700915
AANAT	Aanat	ENSMUSG00000020804	19.5313594171927	20.0946451226788	15.3810222149514	18.9714915898395	25.2200234629927	NA	NA	NA	NA	9.2212724888137	18.6461539650633	7.80166834409832	12.2662534411202
SLC4A11	Slc4a11	ENSMUSG00000074796	79.0048976000688	103.506745532683	92.9389849648236	105.902087276763	89.5941723960087	NA	NA	NA	NA	60.8873080134677	74.5116807517051	59.631666165887	106.98747489985
SOX7	Sox7	ENSMUSG00000063060	37.851434093918	42.3620752303786	40.5859270249601	40.7945161627304	52.4285636108495	NA	NA	NA	NA	39.3895053116497	21.3860231753673	30.2552122353718	25.2421823852098
OR51E2	Olfr78	ENSMUSG00000043366	114.527763467945	82.1487235988952	154.325740404922	122.768220088985	148.488799970828	NA	NA	NA	NA	110.108224628355	103.004840744252	70.523041238366	106.872285554231
IFITM2	Ifitm2	ENSMUSG00000060591	129.20251226164	131.666731445289	162.6035998781	154.78939847671	157.05616348756	NA	NA	NA	NA	120.460101426409	122.310708498442	136.176656236049	128.324023095933
PDLIM4	Pdlim4	ENSMUSG00000020388	146.709873297736	181.004834207657	171.241622681125	143.539897764908	146.198957762251	NA	NA	NA	NA	152.213867182116	121.269155975514	125.619009758176	131.211349635761
FREM1	Frem1	ENSMUSG00000059049	157.377397881331	136.95765234743	141.183184683979	111.055008947556	148.39840570271	NA	NA	NA	NA	145.791022260202	193.80072495872	185.352726474421	151.159906128543
RBPJL	Rbpjl	ENSMUSG00000017007	23.7126805210348	30.5484280731518	33.5734994815923	33.6732254656613	24.1323452804174	NA	NA	NA	NA	11.6884981978974	23.8694227698454	26.1599515735783	16.3564528618166
LSM5	Lsm5	ENSMUSG00000091625	58.9407489355252	64.7881208788539	79.3162263869706	53.7064444674427	74.5984243926966	NA	NA	NA	NA	46.1848324016523	51.2833898980763	52.8379198491668	59.3698551950984
LDLRAP1	Ldlrap1	ENSMUSG00000037295	126.217130829092	132.875918219368	117.45188591689	121.974136268209	116.618154463449	NA	NA	NA	NA	88.9806503170901	98.112283613853	127.042252822288	82.3047707665692
LAMA1	Lama1	ENSMUSG00000032796	184.654756648619	134.557702133585	289.673342947839	245.967820532406	181.715309819545	NA	NA	NA	NA	165.269578852832	161.084553573594	148.144910060421	126.395574448017
PTPN18	Ptpn18	ENSMUSG00000026126	25.0059720436379	17.2287491936656	22.3210947334835	12.3551064172234	28.3909805124026	NA	NA	NA	NA	47.8293191085869	22.8577472308605	19.3008806028371	50.6874637788509
ASB2	Asb2	ENSMUSG00000021200	116.118215110017	120.265145396665	121.86203676517	158.319134464197	133.625808812397	NA	NA	NA	NA	122.904099177168	104.352638055848	86.1908798890268	121.436637351469
SCD	Scd3	ENSMUSG00000025202	91.2905594862629	85.0430056391203	135.833256541979	102.910185236037	127.415358485386	NA	NA	NA	NA	90.0255615585813	86.8061238008165	91.8517668797821	79.8995270167268
PCOLCE	Pcolce	ENSMUSG00000029718	165.815950888294	175.788483689266	213.968273081782	159.746472199441	184.413430013901	NA	NA	NA	NA	183.800884015036	130.886175195652	162.047325740265	96.3675412944363
SLC26A10	Slc26a10	ENSMUSG00000040441	177.751216257902	169.089193492782	156.743873106891	192.649222312187	277.72018657212	NA	NA	NA	NA	135.701745996609	151.84421973215	140.297628167836	200.910967429216
SLC37A1	Slc37a1	ENSMUSG00000024036	188.55274089409	232.179062160026	193.272627322578	187.760714156517	206.625698345858	NA	NA	NA	NA	169.204689714333	150.951082935629	172.003156272302	199.54937687517
