HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
FABP3	Fabp3	ENSMUSG00000028773	1600.73323036991	0.0204352111593498	1.01426540241078	0.729798531526141	0.999927474400893	0.110853215792177	1.07986668530274	0.0922193932203205	0.602176298614182
IL2RA	Il2ra	ENSMUSG00000026770	8.76995185450194	-0.154983750171304	-1.11340907724936	0.729813240830111	0.999927474400893	-0.254337051056975	-1.19278750594309	0.613108855093797	0.927397684593446
PRDM16	Prdm16	ENSMUSG00000039410	270.250318030034	-0.0397524174418648	-1.02793740599606	0.729820861240619	0.999927474400893	-0.197452211550295	-1.14667155264004	0.122510482586878	0.658464639924421
ERCC3	Ercc3	ENSMUSG00000024382	578.926792713443	0.0276070817459623	1.01932003319642	0.729918681626369	0.999927474400893	-0.0294654503981455	-1.02063388878921	0.741600122081485	0.952115279967881
DMRTB1	Dmrtb1	ENSMUSG00000028610	9.56753066153529	-0.12003085366416	-1.08675810382797	0.729938391108408	0.999927474400893	-0.433696613759612	-1.35069001628556	0.272573583645311	0.793073164120754
GLB1L2	Glb1l2	ENSMUSG00000036395	12.1977475783563	0.160452474348183	1.11763760926721	0.729960726527552	0.999927474400893	-0.238052309573559	-1.17939935442306	0.649697872704047	0.935714341903849
CLCN7	Clcn7	ENSMUSG00000036636	1333.57498519479	0.0176753285469872	1.01232696248897	0.729990423690394	0.999927474400893	-0.0667427399768844	-1.04734934809624	0.242906138189621	0.768240873092019
HHAT	Hhat	ENSMUSG00000037375	18.2800905751371	-0.10218785895788	-1.07340004890788	0.730081273532687	0.999927474400893	0.00427474798405543	1.00296742362358	0.989767247569214	0.998367816074772
UTP15	Utp15	ENSMUSG00000041747	757.122833961181	-0.0204507129328155	-1.0142763007618	0.730203843723794	0.999927474400893	-0.0699099382953249	-1.0496511560372	0.290451418474314	0.803770706394471
KLK8	Klk8	ENSMUSG00000064023	26.7173741715373	0.102760444378916	1.07382615087908	0.730209381280893	0.999927474400893	0.501041796057842	1.41523516025534	0.123546074085635	0.659295422293419
GABARAPL2	Gabarapl2	ENSMUSG00000031950	2666.04161209943	0.0176765905169152	1.01232784800303	0.730245577381168	0.999927474400893	0.0784368336700042	1.05587337716876	0.169721943479709	0.714478450350342
NOD2	Nod2	ENSMUSG00000055994	12.7533955381546	-0.151347611821854	-1.11060639773349	0.730295094844981	0.999927474400893	-0.162668093584655	-1.11935534014448	0.739548034127533	0.952115279967881
ZC2HC1A	Zc2hc1a	ENSMUSG00000043542	1641.61315232172	-0.024912779270391	-1.01741818039299	0.730377105087082	0.999927474400893	-0.16562335242694	-1.12165061050578	0.0404264413475805	0.461354977765701
CAPRIN1	Caprin1	ENSMUSG00000027184	4729.2050975015	0.0141638396541495	1.00986597650871	0.730413634546672	0.999927474400893	-0.0143636019009215	-1.01000581691696	0.754259630569458	0.955615201822254
AVPI1	Avpi1	ENSMUSG00000018821	340.033340473335	-0.0368317607210247	-1.02585850830054	0.730544094623933	0.999927474400893	0.0141652946088872	1.00986699495681	0.905234008744517	0.987802334865295
SMARCC2	Smarcc2	ENSMUSG00000025369	7672.41254441766	-0.0126684220131834	-1.00881974778821	0.73073063235797	0.999927474400893	-0.0571381180517568	-1.04039986561956	0.164085210306401	0.709703924099723
TM9SF3	Tm9sf3	ENSMUSG00000025016	4821.82318149651	0.019434277063052	1.01356195455657	0.730855363755538	0.999927474400893	-0.086981484943759	-1.062145555194	0.16795454556107	0.712725244476061
MANF	Manf	ENSMUSG00000032575	757.385498669652	0.0499274069501018	1.03521283303534	0.730963106228931	0.999927474400893	0.328088771706978	1.25534923287745	0.0423934091040086	0.468778894553651
LPCAT4	Lpcat4	ENSMUSG00000027134	2621.30185272343	-0.0254364683397782	-1.0177875637208	0.731157791785627	0.999927474400893	-0.010372524100948	-1.0072155936796	0.900069105402121	0.987345270164526
CHRNA1	Chrna1	ENSMUSG00000027107	10.1670545428025	0.160300638984357	1.11751999051986	0.73123695925851	0.999927474400893	0.47081608425548	1.38589319978143	0.357529180734418	0.841282677917043
PRMT2	Prmt2	ENSMUSG00000020230	1107.09272594223	0.0248550876621716	1.01737749589917	0.731521709034729	0.999927474400893	0.181093322493237	1.1337427479428	0.0245349583014068	0.383860516315546
GPC1	Gpc1	ENSMUSG00000034220	1776.53545082227	-0.0232501590273054	-1.01624634180888	0.731576643006894	0.999927474400893	-0.0127454719277323	-1.00887362719366	0.866001598839336	0.97920913263722
IL6ST	Il6st	ENSMUSG00000021756	2062.61584967222	-0.0193724783295375	-1.01351853893384	0.731608579533825	0.999927474400893	-0.00193490211464607	-1.00134207171872	0.975484709730425	0.996215168556173
ARFIP1	Arfip1	ENSMUSG00000074513	460.861024898195	-0.0297164787828041	-1.02081149414621	0.731770302564018	0.999927474400893	0.124030588876755	1.08977521802952	0.197306839236764	0.739754611230045
RABL6	Rabl6	ENSMUSG00000015087	3898.56345733525	0.0167366014527472	1.01166847984383	0.731810671403077	0.999927474400893	0.0321343507077596	1.02252374851046	0.55487259805682	0.917070552826271
AMIGO1	Amigo1	ENSMUSG00000050947	2644.43518281876	-0.0154851106953206	-1.01079127105921	0.73183702250589	0.999927474400893	-0.016144211206105	-1.0112531602515	0.748623318978873	0.954313731770884
ELP1	Elp1	ENSMUSG00000028431	1655.22521591819	0.0224237095380592	1.01566435065327	0.731845427978488	0.999927474400893	0.0316451442322534	1.02217707757632	0.665275612511499	0.9393632624824
AMER2	Amer2	ENSMUSG00000021986	2550.68343345975	0.0201175671585036	1.01404211207811	0.732023593000338	0.999927474400893	-0.0887449681173232	-1.06344466623841	0.176221858851876	0.723170306594152
REEP3	Reep3	ENSMUSG00000019873	1095.391700559	-0.0310647101377811	-1.02176591161662	0.732176463549935	0.999927474400893	-0.148698224229837	-1.1085687344572	0.142289112604276	0.685599235900043
EMC8	Emc8	ENSMUSG00000031819	1394.7447774081	-0.031461674831551	-1.02204709425602	0.732201603170256	0.999927474400893	-0.0971072470818371	-1.06962659884523	0.343800271848381	0.834986530913037
ACSS3	Acss3	ENSMUSG00000035948	35.5682183109979	-0.0744382287292087	-1.05295094736678	0.7322029624816	0.999927474400893	0.0912041209966995	1.0652589118404	0.704314039790847	0.948096864429671
ADPGK	Adpgk	ENSMUSG00000025236	393.23726358007	0.0250757021049162	1.0175330834107	0.732238083073223	0.999927474400893	-0.00558006402682873	-1.00387529526081	0.945807536152932	0.991657845575171
DACT2	Dact2	ENSMUSG00000048826	1590.54363904078	0.0410345074584478	1.02885131643415	0.732264314470184	0.999927474400893	-0.172822625819665	-1.12726181082917	0.196655291248014	0.739754611230045
SOX2	Sox2	ENSMUSG00000074637	623.237052144852	0.0467331798794927	1.0329233353768	0.732339428911821	0.999927474400893	0.110546540738336	1.07963716141266	0.467965107845819	0.894322680398492
DND1	Dnd1	ENSMUSG00000044595	28.7626112450367	0.108015220879573	1.07774451552217	0.73242574151451	0.999927474400893	0.261416818131988	1.19865528238151	0.452759496742206	0.886820617540719
GCNT1	Gcnt1	ENSMUSG00000038843	82.1271680626128	0.0739758929038602	1.0526135656364	0.732451495520846	0.999927474400893	0.191839312608683	1.14221901939501	0.424976408940943	0.874013441215667
RBP4	Rbp4	ENSMUSG00000024990	218.615709503443	-0.0348506330890571	-1.02445075282282	0.732506676196101	0.999927474400893	0.015182176309209	1.01057904929456	0.893451071264695	0.986361260940123
LLGL2	Llgl2	ENSMUSG00000020782	33.6421133248175	-0.126560785834271	-1.09168814154563	0.732523810838925	0.999927474400893	0.498984198584826	1.41321816523435	0.224912027245484	0.756567157495173
PLCB2	Plcb2	ENSMUSG00000040061	83.9314251277021	0.0742735224957869	1.05283074338726	0.73267015330023	0.999927474400893	-0.0827617116099469	-1.05904339917678	0.733765440007013	0.952115279967881
LYN	Lyn	ENSMUSG00000042228	200.044543785738	-0.0417594265794598	-1.02936841906771	0.732688735021784	0.999927474400893	0.0540417188897252	1.0381692911938	0.690529112833897	0.946443092821553
PCSK1	Pcsk1	ENSMUSG00000021587	1367.05196254504	-0.0415880713252119	-1.02924616370021	0.732712440796697	0.999927474400893	-0.28653750011106	-1.21970943253717	0.0351921721901564	0.430560700788244
AP4B1	Ap4b1	ENSMUSG00000032952	321.019107309345	0.0360666514613041	1.02531460558325	0.732771966579457	0.999927474400893	-0.104855675944021	-1.07538680573257	0.375277475140104	0.850071103623007
DHX36	Dhx36	ENSMUSG00000027770	2103.17525692466	-0.0194118344938191	-1.0135461877058	0.732818883632237	0.999927474400893	-0.156839669993715	-1.11484231686139	0.0135792198217171	0.312736786208249
CALY	Caly	ENSMUSG00000025468	2344.7197545062	0.018187688886475	1.01268654527257	0.732830412741426	0.999927474400893	0.135689503923942	1.09861774819123	0.0220550108364428	0.367140007552481
CENPI	Cenpi	ENSMUSG00000031262	13.7517583448918	0.138603671259042	1.1008391404671	0.732867543235337	0.999927474400893	-0.0660573452953524	-1.04685189218058	0.886790042926087	0.985328978772033
AKAP1	Akap1	ENSMUSG00000018428	984.809688736067	0.0252590638066491	1.01766241667212	0.732899817813466	0.999927474400893	-0.0577275781441188	-1.04082504175669	0.485286606823957	0.900990673699481
ENPP3	Enpp3	ENSMUSG00000019989	8.16723413045179	-0.173146516376062	-1.12751491382881	0.733238773532445	0.999927474400893	NA	NA	NA	NA
DHX40	Dhx40	ENSMUSG00000018425	539.774860911352	0.0237724787376885	1.01661433475199	0.733423206116565	0.999927474400893	-0.0231495523391035	-1.01617547609497	0.766424920360204	0.959130846530808
SLITRK4	Slitrk4	ENSMUSG00000046699	1204.91341474717	0.0435655757606665	1.03065792041584	0.733471548382665	0.999927474400893	-0.294505614033582	-1.22646461759214	0.0395477179434049	0.45696838809744
NUP88	Nup88	ENSMUSG00000040667	1314.49929431224	-0.0252521363997956	-1.01765753016147	0.73348587612241	0.999927474400893	-0.0185059260993786	-1.0129099536033	0.822889112759045	0.972776402917882
CYB5R1	Cyb5r1	ENSMUSG00000026456	320.796237522198	0.0300668958655047	1.02105946978993	0.733533625007296	0.999927474400893	0.163722496212252	1.12017372696946	0.0937336222173229	0.608087705055644
CABYR	Cabyr	ENSMUSG00000024430	6.65372445625531	0.148518454561577	1.10843060781765	0.733543733899986	0.999927474400893	NA	NA	NA	NA
PUM2	Pum2	ENSMUSG00000020594	5461.992261919	-0.0144671796228016	-1.01007833248961	0.733726920917744	0.999927474400893	-0.0160521602754781	-1.01118863946074	0.735124548579946	0.952115279967881
HFM1	Hfm1	ENSMUSG00000043410	46.9193941979012	0.0758859485287184	1.05400809596069	0.733768199599307	0.999927474400893	-0.115706995483253	-1.08350588959262	0.642268469793041	0.934344339842427
TMEM222	Tmem222	ENSMUSG00000028857	1209.34769262358	-0.0197236646186293	-1.01376528348444	0.733935372212478	0.999927474400893	0.0680170523328851	1.04827486581828	0.291986897814885	0.805025120836912
GSTO1	Gsto1	ENSMUSG00000025068	530.709276654922	0.0249865036129184	1.01747017364233	0.733965780729023	0.999927474400893	0.0457787027362064	1.03224018639142	0.576141403312923	0.921383283878666
RNF114	Rnf114	ENSMUSG00000006418	1247.8425792139	-0.0152884738911613	-1.0106535113699	0.734077029202724	0.999927474400893	0.147234552000547	1.10744461715162	0.00309497305774305	0.163169433786904
FAM183A	Fam183b	ENSMUSG00000049154	24.6935379898362	-0.0901656168194465	-1.06449237579136	0.734181817587284	0.999927474400893	0.0857827422202511	1.0612633795467	0.768549670429073	0.959772743950144
RIPK4	Ripk4	ENSMUSG00000005251	6.09506829871112	0.164158456076947	1.1205122770899	0.734290893967204	0.999927474400893	NA	NA	NA	NA
CAMK1D	Camk1d	ENSMUSG00000039145	4176.98293834722	0.0225728813794752	1.01576937378725	0.734319584490288	0.999927474400893	-0.174371269701178	-1.12847250633797	0.0189146522743247	0.348702938215051
RPS17	Rps17	ENSMUSG00000061787	1933.60484107614	-0.0226403031439926	-1.01581684505586	0.734333211616677	0.999927474400893	0.0343305701982854	1.0240815252395	0.644208136682919	0.935203964815953
SASH1	Sash1	ENSMUSG00000015305	1623.35103881263	0.0256647113241261	1.01794859653869	0.734447581839087	0.999927474400893	-0.0510463473370719	-1.03601604558584	0.545348482345714	0.915470557965327
HSBP1L1	Hsbp1l1	ENSMUSG00000078963	17.5764086544699	-0.110306084785224	-1.07945723180722	0.734463202228106	0.999927474400893	-0.177630497596738	-1.13102474819823	0.623673000379045	0.929865148145782
ATF7	Atf7	ENSMUSG00000099083	1176.75162015499	0.0533392130554445	1.03766388816359	0.734589113641266	0.999927474400893	0.11595927124813	1.0836953725877	0.509089109495032	0.907714601791545
UPF3B	Upf3b	ENSMUSG00000036572	555.237950960013	0.023184068578483	1.01619978821539	0.734591211611219	0.999927474400893	0.0464127553419222	1.03269394716894	0.542187150961895	0.914861779216609
SYTL2	Sytl2	ENSMUSG00000030616	2522.29913164833	0.0401937066194709	1.02825187788558	0.734626408931988	0.999927474400893	-0.267025143046737	-1.20332399714517	0.0437390812901664	0.473811571345754
PAXBP1	Paxbp1	ENSMUSG00000022974	1525.73095904449	-0.0295454179673644	-1.02069046337419	0.734739000585765	0.999927474400893	-0.0200939697790006	-1.01402552607748	0.836306678569004	0.974597760520357
BTC	Btc	ENSMUSG00000082361	8.88507259201581	-0.14015271322424	-1.10202176172677	0.734759197178041	0.999927474400893	-0.490738199252094	-1.4051636870029	0.299135968455863	0.809033031367909
ANO3	Ano3	ENSMUSG00000074968	3291.33352160511	0.0333110809799621	1.02335810743995	0.735199950990195	0.999927474400893	-0.288629610947186	-1.22147946594957	0.00870167594061318	0.254907017563139
CSE1L	Cse1l	ENSMUSG00000002718	1539.67421356358	0.0268257146478373	1.0187681164922	0.735344313894174	0.999927474400893	-0.129658250418812	-1.09403451264987	0.143807334401275	0.687367612844415
TBCC	Tbcc	ENSMUSG00000036430	231.88317871014	-0.0304610307755289	-1.02133845470857	0.735469870778146	0.999927474400893	-0.0438480712309557	-1.03085975427077	0.662305427291629	0.938445280125433
EFCAB10	Efcab10	ENSMUSG00000020562	28.733876585771	-0.108376091353036	-1.07801413232191	0.735472238763342	0.999927474400893	-0.292983023204681	-1.2251709147218	0.415995426200084	0.871709029317307
SPATA6	Spata6	ENSMUSG00000034401	87.371687395607	0.0695295515937426	1.04937443732856	0.735594410586266	0.999927474400893	0.231527115877135	1.17407707115381	0.309748789072234	0.815720203358157
CEBPZOS	Cebpzos	ENSMUSG00000062691	243.082143611453	-0.0308980211732982	-1.0216478636175	0.735623334661201	0.999927474400893	0.105273848994986	1.07569855766125	0.298349274299559	0.809033031367909
CLEC16A	Clec16a	ENSMUSG00000068663	2264.92489876971	0.0325604609465018	1.02282580277507	0.735784749676564	0.999927474400893	-0.0953603146070636	-1.06833219182263	0.375774321672973	0.850132695568604
DNM1	Dnm1	ENSMUSG00000026825	28575.9090340555	-0.0206638933918755	-1.01442618681344	0.735789282589798	0.999927474400893	-0.039639862205156	-1.02785721217713	0.561835271064776	0.919125553834839
MED4	Med4	ENSMUSG00000022109	445.576585795865	0.0239232548136868	1.01672058668039	0.73582424688133	0.999927474400893	0.054786784406524	1.0387055818763	0.487086688397701	0.901215991131918
COX18	Cox18	ENSMUSG00000035505	225.243867391288	0.0319609006100643	1.02240082150372	0.735824583522222	0.999927474400893	0.0301507529274266	1.02111882088856	0.775333341923744	0.961951857073017
FKBP1B	Fkbp1b	ENSMUSG00000020635	618.412916659324	-0.0289390329752745	-1.02026154298113	0.735875325361866	0.999927474400893	0.0982281564461683	1.07045797368507	0.302785177506893	0.811042578525406
ACBD5	Acbd5	ENSMUSG00000026781	1910.84304012146	0.0162709952224603	1.01134203306753	0.735962213758486	0.999927474400893	-0.0162312712484018	-1.01131418659238	0.763470781477288	0.958670787225057
ZNF764	Zfp764	ENSMUSG00000045757	93.9339220800054	0.0466371046236882	1.03285455086824	0.736004072476234	0.999927474400893	-0.0634011036523241	-1.04492623691478	0.682345165061144	0.943925939595309
FAM3C	Fam3c	ENSMUSG00000029672	1467.9921750818	0.0286521048526405	1.02005865005365	0.736012268088609	0.999927474400893	-0.0605306802362125	-1.0428492914698	0.523403089455875	0.908190687126101
CALHM5	Calhm5	ENSMUSG00000049872	134.85391126907	0.0473866756555706	1.03339132335769	0.736046089238793	0.999927474400893	0.267479951533894	1.20370340389806	0.084876831523128	0.587709363176582
GLB1	Glb1	ENSMUSG00000045594	558.551322145481	0.0243575719975408	1.01702671214967	0.736125380513967	0.999927474400893	-0.0342279179533558	-1.02400866124212	0.671438497949491	0.941229368618045
TLCD2	Tlcd2	ENSMUSG00000038217	5.31200050310655	0.198191342685939	1.14725917356394	0.736149132845617	0.999927474400893	NA	NA	NA	NA
FNDC3A	Fndc3a	ENSMUSG00000033487	1503.90646372943	0.0234509060758833	1.01638775953212	0.736212017297112	0.999927474400893	-0.0225275133108394	-1.01573743164509	0.771783130751866	0.961274948968233
MTHFD2L	Mthfd2l	ENSMUSG00000029376	177.368543448152	-0.0422298210265867	-1.0297041020236	0.736225544364569	0.999927474400893	-0.0163932608983514	-1.01142774602385	0.906722607370329	0.987802334865295
SORD	Sord	ENSMUSG00000027227	436.130139365921	0.0260331253060483	1.01820857829064	0.736574144132417	0.999927474400893	-0.0404340490924771	-1.02842319141934	0.640032939918899	0.934293891432625
PWWP2A	Pwwp2a	ENSMUSG00000044950	506.938869349785	-0.0201486148277853	-1.01406393511209	0.736575157792755	0.999927474400893	-0.0625385314638411	-1.04430167323848	0.350195646652266	0.837966864893567
SRSF4	Srsf4	ENSMUSG00000028911	1300.00427340972	-0.0166150399268975	-1.01158324021967	0.736602184597455	0.999927474400893	0.0581964042698178	1.04116332895715	0.288970761212461	0.802797235509896
PRELP	Prelp	ENSMUSG00000041577	419.282755477526	-0.0424130933227915	-1.02983491845889	0.736628097843536	0.999927474400893	0.344628971785262	1.26982437071546	0.0136588110101535	0.313172059507951
PSMG2	Psmg2	ENSMUSG00000024537	254.849852605642	0.0270105498302133	1.01889864737251	0.736663501563942	0.999927474400893	-0.0343117051125927	-1.02406813414931	0.702307436438319	0.947740540272069
AFG3L2	Afg3l2	ENSMUSG00000024527	1860.90241776443	0.0212481290019341	1.01483707331716	0.736792886613554	0.999927474400893	0.0369061871481862	1.02591143213464	0.600563057685063	0.926129552758549
ST3GAL3	St3gal3	ENSMUSG00000028538	1020.65714920759	-0.0176165015968175	-1.01228568495493	0.736815019529171	0.999927474400893	0.0841325792519626	1.06005019428481	0.147947052329207	0.692913142582007
MYH11	Myh11	ENSMUSG00000018830	369.613681952401	-0.045982587053239	-1.03238607478175	0.737004516516207	0.999927474400893	0.182640516113945	1.13495926316014	0.229893884597508	0.758871592507443
